id,iter,italian_Comment (%),italian_Comment Lines,italian_Lines of Code,italian_Statements,italian_Cyclomatic Complexity,italian_Cognitive Complexity,italian_Code Smells,italian_Vulnerabilities,italian_Bugs,italian_Security Hotspots,italian_flake8,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,italian_pylint,english_Comment (%),english_Comment Lines,english_Lines of Code,english_Statements,english_Cyclomatic Complexity,english_Cognitive Complexity,english_Code Smells,english_Vulnerabilities,english_Bugs,english_Security Hotspots,english_flake8,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,english_pylint,chinese_Comment (%),chinese_Comment Lines,chinese_Lines of Code,chinese_Statements,chinese_Cyclomatic Complexity,chinese_Cognitive Complexity,chinese_Code Smells,chinese_Vulnerabilities,chinese_Bugs,chinese_Security Hotspots,chinese_flake8,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,chinese_pylint,hindi_Comment (%),hindi_Comment Lines,hindi_Lines of Code,hindi_Statements,hindi_Cyclomatic Complexity,hindi_Cognitive Complexity,hindi_Code Smells,hindi_Vulnerabilities,hindi_Bugs,hindi_Security Hotspots,hindi_flake8,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,hindi_pylint,spanish_Comment (%),spanish_Comment Lines,spanish_Lines of Code,spanish_Statements,spanish_Cyclomatic Complexity,spanish_Cognitive Complexity,spanish_Code Smells,spanish_Vulnerabilities,spanish_Bugs,spanish_Security Hotspots,spanish_flake8,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level,spanish_pylint
62b45df05108cfac7f2109ce,9,36.4,12.0,21.0,22.0,9.0,19.0,1.0,0.0,0.0,0.0,13.0,21.0,10.0,149.0,2.0,39.0,0.0,11.0,40.0,10.0,15.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,81.0,2.0,32.0,0.0,8.0,29.5,13.0,31.0,29.0,7.0,10.0,0.0,0.0,0.0,0.0,6.0,31.0,9.0,207.0,2.0,51.0,0.0,10.0,42.9,12.0,16.0,17.0,6.0,8.0,0.0,0.0,0.0,0.0,14.0,16.0,7.0,101.0,2.0,33.0,0.0,16.0,31.3,5.0,11.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,53.0,2.0,19.0,0.0,9.0
62b45df15108cfac7f2109dc,0,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,24.0,2.0,6.0,0.0,3.0,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,24.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,30.8,4.0,9.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,57.0,2.0,13.0,0.0,3.0
62b45df15108cfac7f2109dc,1,30.0,3.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,29.0,2.0,10.0,0.0,3.0,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,20.0,2.0,6.0,0.0,4.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,50.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,32.0,2.0,8.0,0.0,3.0
62b45df15108cfac7f2109dc,2,30.0,3.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,29.0,2.0,10.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,16.0,2.0,6.0,0.0,4.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,50.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,32.0,2.0,8.0,0.0,3.0
62b45df15108cfac7f2109dc,3,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,16.0,2.0,6.0,0.0,4.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,23.0,2.0,7.0,0.0,3.0,55.6,5.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,41.0,2.0,10.0,0.0,4.0
62b45df15108cfac7f2109dc,4,30.0,3.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,29.0,2.0,10.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,23.0,2.0,7.0,0.0,3.0,50.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,39.0,2.0,8.0,0.0,4.0
62b45df15108cfac7f2109dc,5,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,24.0,2.0,6.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0
62b45df15108cfac7f2109dc,6,30.0,3.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,29.0,2.0,10.0,0.0,3.0,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,20.0,2.0,6.0,0.0,4.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,32.0,2.0,10.0,0.0,3.0
62b45df15108cfac7f2109dc,7,30.0,3.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,38.0,2.0,10.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,30.0,3.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,29.0,2.0,10.0,0.0,3.0
62b45df15108cfac7f2109dc,8,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,24.0,2.0,6.0,0.0,3.0,57.1,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,20.0,2.0,6.0,0.0,4.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,50.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,16.0,2.0,6.0,0.0,4.0,50.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,39.0,2.0,8.0,0.0,3.0
62b45df15108cfac7f2109dc,9,50.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,16.0,2.0,6.0,0.0,4.0,50.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,24.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,31.0,2.0,10.0,0.0,3.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,6.0,0.0,3.0,40.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,32.0,2.0,10.0,0.0,3.0
62b45df15108cfac7f2109dd,0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,9.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,6.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,6.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0
62b45df15108cfac7f2109dd,1,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,9.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,7.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,12.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,11.0
62b45df15108cfac7f2109dd,2,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,9.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,10.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,11.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,6.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0
62b45df15108cfac7f2109dd,3,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,35.0,2.0,8.0,0.0,8.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,9.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0
62b45df15108cfac7f2109dd,4,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,9.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,12.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,7.0
62b45df15108cfac7f2109dd,5,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,10.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,12.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,21.0,2.0,6.0,0.0,8.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0
62b45df15108cfac7f2109dd,6,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,50.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,34.0,2.0,7.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,8.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,7.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,6.0
62b45df15108cfac7f2109dd,7,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,10.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,9.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,9.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0
62b45df15108cfac7f2109dd,8,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,7.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,30.0,2.0,8.0,0.0,10.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,11.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,7.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,8.0
62b45df15108cfac7f2109dd,9,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,10.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,35.0,2.0,8.0,0.0,9.0,66.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,6.0,0.0,11.0,37.5,3.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,30.0,2.0,8.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,13.0,2.0,5.0,0.0,6.0
62b45e135108cfac7f2109f4,0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,1,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,2,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,3,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,4,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,5,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,6,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,7,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,8,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e135108cfac7f2109f4,9,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,66.7,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,6.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0,60.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,10.0,2.0,5.0,0.0,5.0
62b45e145108cfac7f210a07,0,42.9,18.0,24.0,24.0,9.0,13.0,0.0,0.0,0.0,0.0,17.0,24.0,10.0,136.0,7.0,42.0,0.0,8.0,39.5,15.0,23.0,22.0,10.0,22.0,1.0,0.0,2.0,0.0,10.0,23.0,12.0,133.0,3.0,40.0,0.0,5.0,38.0,19.0,31.0,31.0,11.0,16.0,0.0,0.0,0.0,0.0,15.0,31.0,13.0,149.0,9.0,51.0,0.0,9.0,47.6,20.0,22.0,23.0,8.0,11.0,0.0,0.0,0.0,0.0,13.0,22.0,9.0,120.0,9.0,43.0,0.0,11.0,45.5,10.0,12.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,70.0,3.0,22.0,0.0,4.0
62b45e145108cfac7f210a07,1,39.4,13.0,20.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,12.0,20.0,8.0,108.0,7.0,34.0,0.0,11.0,33.3,10.0,20.0,17.0,7.0,17.0,1.0,0.0,0.0,0.0,8.0,20.0,8.0,107.0,3.0,31.0,0.0,4.0,41.9,18.0,25.0,24.0,8.0,14.0,1.0,0.0,0.0,0.0,12.0,25.0,10.0,119.0,8.0,44.0,0.0,8.0,50.9,29.0,28.0,31.0,10.0,12.0,0.0,0.0,0.0,0.0,17.0,28.0,12.0,165.0,14.0,58.0,0.0,11.0,44.1,15.0,19.0,17.0,5.0,12.0,0.0,0.0,2.0,0.0,10.0,19.0,7.0,94.0,3.0,36.0,0.0,5.0
62b45e145108cfac7f210a07,2,33.3,11.0,22.0,20.0,7.0,11.0,0.0,0.0,0.0,0.0,12.0,22.0,8.0,120.0,7.0,34.0,0.0,10.0,41.2,14.0,20.0,19.0,6.0,15.0,0.0,0.0,2.0,0.0,10.0,20.0,8.0,103.0,3.0,35.0,0.0,5.0,43.2,19.0,25.0,24.0,8.0,14.0,1.0,0.0,0.0,0.0,12.0,25.0,10.0,119.0,8.0,45.0,0.0,8.0,42.1,16.0,22.0,22.0,13.0,15.0,0.0,0.0,0.0,0.0,13.0,22.0,15.0,146.0,8.0,39.0,0.0,9.0,37.9,11.0,18.0,15.0,5.0,12.0,0.0,0.0,2.0,0.0,6.0,18.0,6.0,101.0,3.0,30.0,0.0,6.0
