id,generated_code,comments,identifiers,literals,notes
636766f71a6d9265ec017730,"import java.util.Collection;
import java.util.Objects;

public class CollectionUtils {
    /**
     * Converte la Collection fornita in un array di Stringhe. L'array restituito non contiene elementi <code>null</code>. 
     * Si noti che {@link Arrays#sort(Object[])} genererà un {@link NullPointerException} se un elemento dell'array è <code>null</code>.
     * @param collection La collezione da convertire
     * @return Un nuovo array di Stringhe.
     */
    static String[] toNoNullStringArray(Collection<?> collection) {
        if (collection == null) {
            return new String[0];
        }
        
        return collection.stream()
                .filter(Objects::nonNull)
                .map(Object::toString)
                .toArray(String[]::new);
    }
}",none,english,none,
636767081a6d9265ec0179a2,"public class NumberUtils {
    /**
     * <p>Metodo di utilità per {@link #createNumber(String)}.</p>
     * <p>Restituisce <code>true</code> se s è <code>null</code>.</p>
     * @param s la String da controllare
     * @return se è composta solo da zeri o <code>null</code>
     */
    private static boolean isAllZeros(String s) {
        if (s == null) {
            return true;
        }
        for (int i = 0; i < s.length(); i++) {
            if (s.charAt(i) != '0') {
                return false;
            }
        }
        return true;
    }
}",none,english,none,
636766821a6d9265ec0174b3,"import java.util.Objects;

public class MessageFilter {
    private BroadcastFilter broadcastFilter;

    public MessageFilter(BroadcastFilter broadcastFilter) {
        this.broadcastFilter = Objects.requireNonNull(broadcastFilter);
    }

    /**
     * Invoca il {@link BroadcastFilter}
     * @param msg
     * @return
     */
    protected Object filter(Object msg) {
        if (msg == null) {
            return null;
        }
        
        return broadcastFilter.filter(msg);
    }
}

interface BroadcastFilter {
    Object filter(Object message);
}",none,english,none,
636767e01a6d9265ec018764,"import com.google.gson.JsonObject;
import java.util.List;

public class PropertyConverter {

    /**
     * Converte le proprietà del processo in dati sorgente
     */
    private JsonObject convertProperties(List<KeyStringValuePair> properties) {
        JsonObject jsonObject = new JsonObject();
        
        if (properties != null) {
            for (KeyStringValuePair property : properties) {
                if (property.getKey() != null && property.getValue() != null) {
                    jsonObject.addProperty(property.getKey(), property.getValue());
                }
            }
        }
        
        return jsonObject;
    }
}

class KeyStringValuePair {
    private String key;
    private String value;
    
    public String getKey() {
        return key;
    }
    
    public String getValue() {
        return value;
    }
    
    public void setKey(String key) {
        this.key = key;
    }
    
    public void setValue(String value) {
        this.value = value;
    }
}",none,english,none,
6367677e1a6d9265ec018314,"import java.util.ArrayList;
import java.util.List;

public class CategoryTree {
    private CategoryNode root;
    
    protected class CategoryNode {
        private boolean active;
        private List<CategoryNode> children;
        
        public CategoryNode() {
            this.active = false;
            this.children = new ArrayList<>();
        }
        
        public boolean isActive() {
            return active;
        }
        
        public List<CategoryNode> getChildren() {
            return children;
        }
    }

    protected int removeUnusedNodes() {
        if (root == null) {
            return 0;
        }
        return removeUnusedNodesRecursive(root);
    }
    
    private int removeUnusedNodesRecursive(CategoryNode node) {
        int removedCount = 0;
        
        // Create a list to store children that need to be removed
        List<CategoryNode> nodesToRemove = new ArrayList<>();
        
        // Recursively process all children
        for (CategoryNode child : node.getChildren()) {
            removedCount += removeUnusedNodesRecursive(child);
            
            // If child is inactive and has no children, mark it for removal
            if (!child.isActive() && child.getChildren().isEmpty()) {
                nodesToRemove.add(child);
                removedCount++;
            }
        }
        
        // Remove marked nodes from children list
        node.getChildren().removeAll(nodesToRemove);
        
        return removedCount;
    }
}",english,english,none,
636766ff1a6d9265ec017853,"import org.objectweb.asm.Label;

public class BytecodeReader {

    /**
     * Restituisce l'etichetta corrispondente all'offset di bytecode fornito. L'implementazione predefinita di questo metodo crea un'etichetta per l'offset dato se non è già stata creata.
     * @param bytecodeOffset un offset di bytecode in un metodo.
     * @param labels le etichette già create, indicizzate per il loro offset. Se un'etichetta esiste già per bytecodeOffset, questo metodo non deve crearne una nuova. Altrimenti, deve memorizzare la nuova etichetta in questo array.
     * @return un'etichetta non nulla, che deve essere uguale a labels[bytecodeOffset].
     */
    protected Label readLabel(final int bytecodeOffset, final Label[] labels) {
        Label label = labels[bytecodeOffset];
        if (label == null) {
            label = new Label();
            labels[bytecodeOffset] = label;
        }
        return label;
    }
}",none,english,none,
6367677d1a6d9265ec0182fd,"public class BooleanUtils {
    /**
     * Se <code>value</code> è ""true"", viene restituito <code>true</code>. 
     * Se <code>value</code> è ""false"", viene restituito <code>false</code>. 
     * Altrimenti, viene restituito <code>default</code>.
     * Non importa se <code>value</code> è maiuscolo o minuscolo.
     */
    public static boolean toBoolean(String value, boolean dEfault) {
        if (value == null) {
            return dEfault;
        }
        
        String lowercaseValue = value.toLowerCase();
        
        if (lowercaseValue.equals(""true"")) {
            return true;
        }
        
        if (lowercaseValue.equals(""false"")) {
            return false;
        }
        
        return dEfault;
    }
}",none,english,none,
6367676a1a6d9265ec0181cd,"public class StringUtils {
    /**
     * Rimuove gli spazi bianchi iniziali dalla Stringa fornita.
     * @param str la Stringa da controllare
     * @return la Stringa senza spazi bianchi iniziali
     * @see java.lang.Character#isWhitespace
     */
    public static String trimLeadingWhitespace(String str) {
        if (str == null) {
            return null;
        }
        
        int len = str.length();
        int start = 0;
        
        while (start < len && Character.isWhitespace(str.charAt(start))) {
            start++;
        }
        
        return str.substring(start);
    }
}",none,english,none,
636766fe1a6d9265ec01782a,"import java.io.ByteArrayInputStream;
import java.io.DataInputStream;
import java.io.IOException;

public class ClassFileReader {
    private byte[] classFileBuffer;
    private int[] cpInfoOffsets;
    
    final String readUtf(final int constantPoolEntryIndex, final char[] charBuffer) {
        int offset = cpInfoOffsets[constantPoolEntryIndex];
        int utfLength = readUnsignedShort(offset);
        offset += 2;
        
        int charLength = 0;
        int currentOffset = offset;
        int endOffset = offset + utfLength;
        
        while (currentOffset < endOffset) {
            int currentByte = classFileBuffer[currentOffset++] & 0xFF;
            if ((currentByte & 0x80) == 0) {
                charBuffer[charLength++] = (char) currentByte;
            } else if ((currentByte & 0xE0) == 0xC0) {
                charBuffer[charLength++] = (char) (((currentByte & 0x1F) << 6) 
                    + (classFileBuffer[currentOffset++] & 0x3F));
            } else {
                charBuffer[charLength++] = (char) (((currentByte & 0xF) << 12)
                    + ((classFileBuffer[currentOffset++] & 0x3F) << 6) 
                    + (classFileBuffer[currentOffset++] & 0x3F));
            }
        }
        
        return new String(charBuffer, 0, charLength);
    }
    
    private int readUnsignedShort(final int offset) {
        byte[] classFileBuffer = this.classFileBuffer;
        return ((classFileBuffer[offset] & 0xFF) << 8) 
            | (classFileBuffer[offset + 1] & 0xFF);
    }
}",none,english,none,
636766851a6d9265ec01751b,"public class HexDecoder {
    /**
     * Funzione di supporto per decodificare metà di un numero esadecimale da una stringa.
     * @param c Il carattere ASCII del numero esadecimale da decodificare. Deve essere compreso nell'intervallo {@code [0-9a-fA-F]}.
     * @return Il valore esadecimale rappresentato dal carattere ASCII fornito, oppure {@link Character#MAX_VALUE} se il carattere non è valido.
     */
    private static char decodeHexNibble(final char c) {
        // Per cifre da 0-9
        if (c >= '0' && c <= '9') {
            return (char)(c - '0');
        }
        
        // Per lettere minuscole a-f
        if (c >= 'a' && c <= 'f') {
            return (char)(c - 'a' + 10);
        }
        
        // Per lettere maiuscole A-F
        if (c >= 'A' && c <= 'F') {
            return (char)(c - 'A' + 10);
        }
        
        // Carattere non valido
        return Character.MAX_VALUE;
    }
}",italian,english,none,
636766f21a6d9265ec01767d,"package utils;

/**
 * Utility class for object conversions
 */
public class ObjectUtils {

    /**
     * Conversione da 'Object' a stringa, se l'oggetto è nullo allora restituisce null, altrimenti restituisce toString()
     * @param object The object to convert to string
     * @return String representation of the object, or null if object is null
     */
    public static String toString(Object object) {
        if (object == null) {
            return null;
        }
        return object.toString();
    }

}",none,english,none,
636767581a6d9265ec017fc4,"public class MathUtils {
    /**
     * Calcola il fattoriale di $n$.
     * @param n il numero di input
     * @return il fattoriale
     */
    public static long factorial(int n) {
        if (n < 0) {
            throw new IllegalArgumentException(""Input must be non-negative"");
        }
        
        if (n == 0 || n == 1) {
            return 1;
        }
        
        long result = 1;
        for (int i = 2; i <= n; i++) {
            result *= i;
        }
        return result;
    }
}",none,english,english,
636767511a6d9265ec017eb6,"import java.util.function.Predicate;

public class GraphTraversal {

    private class Node {
        // Node implementation details
    }

    private class OuterFaceCirculator {
        private Node current;
        private int direction;

        public OuterFaceCirculator(Node node, int dir) {
            this.current = node;
            this.direction = dir;
        }

        public Node getNode() {
            return current;
        }

        public void next() {
            // Move to next node based on direction
        }
    }

    /**
     * Trova e restituisce un 'circulator' al nodo sul confine del componente, che soddisfa il {@code predicate} oppure restituisce un 'circulator' al nodo {@code stop}.
     * @param predicate la condizione che il nodo desiderato deve soddisfare
     * @param start il nodo da cui iniziare la ricerca
     * @param stop il nodo con cui terminare la ricerca
     * @param dir la direzione da cui iniziare la traversata
     * @return un circolatore al nodo che soddisfa il {@code predicate} o al nodo {@code stop}
     */
    private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate, Node start, Node stop, int dir) {
        OuterFaceCirculator circulator = new OuterFaceCirculator(start, dir);
        
        // Continue traversing until we find a node that satisfies the predicate or reach the stop node
        while (!predicate.test(circulator.getNode()) && circulator.getNode() != stop) {
            circulator.next();
        }
        
        return circulator;
    }
}",english,english,none,
636767841a6d9265ec0183e8,"import org.apache.log4j.spi.LoggingEvent;
import java.util.ArrayList;
import java.util.List;

public class LogBuffer {
    private List<LoggingEvent> buffer;
    private static final int MAX_BUFFER_SIZE = 1000;

    public LogBuffer() {
        buffer = new ArrayList<>();
    }

    /**
     * Aggiunge un <code>evento</code> come ultimo evento nel buffer.
     */
    public void add(LoggingEvent event) {
        if (event == null) {
            return;
        }

        // Remove oldest event if buffer is full
        if (buffer.size() >= MAX_BUFFER_SIZE) {
            buffer.remove(0);
        }

        // Add new event to end of buffer
        buffer.add(event);
    }
}",english,english,none,
636767a41a6d9265ec01857e,"public class LongComparator {
    /**
     * Confronta i due valori {@code long} specificati. Il segno del valore restituito è lo stesso di {@code ((Long) a).compareTo(b)}. 
     * <p> <b>Nota per Java 7 e versioni successive:</b> questo metodo dovrebbe essere considerato deprecato; utilizzare invece il metodo equivalente {@link Long#compare}.
     * @param a il primo {@code long} da confrontare
     * @param b il secondo {@code long} da confrontare
     * @return un valore negativo se {@code a} è minore di {@code b}; un valore positivo se {@code a} è maggiore di {@code b}; o zero se sono uguali
     */
    private static int compareSigned(long a, long b) {
        if (a < b) {
            return -1;
        }
        if (a > b) {
            return 1;
        }
        return 0;
    }
}",none,english,none,
636767691a6d9265ec0181ae,"import java.util.Enumeration;

public class EnumerationUtils {

    /**
     * Copia l'Enumeration fornita in un array di Stringhe. L'Enumeration deve contenere solo elementi di tipo String.
     * @param enumeration l'Enumeration da copiare
     * @return l'array di Stringhe (<code>null</code> se l'Enumeration passata era <code>null</code>)
     */
    public static String[] toStringArray(Enumeration<String> enumeration) {
        if (enumeration == null) {
            return null;
        }

        // Count elements in enumeration
        int size = 0;
        Enumeration<String> counter = enumeration;
        while (counter.hasMoreElements()) {
            counter.nextElement();
            size++;
        }

        // Create array and copy elements
        String[] array = new String[size];
        int index = 0;
        while (enumeration.hasMoreElements()) {
            array[index++] = enumeration.nextElement();
        }

        return array;
    }
}",english,english,none,
636766a91a6d9265ec0175ae,"import java.util.Arrays;

public class ByteVector {
    private byte[] data;
    private int size;
    private static final int DEFAULT_CAPACITY = 10;

    public ByteVector() {
        data = new byte[DEFAULT_CAPACITY];
        size = 0;
    }

    public ByteVector putByteArray(final byte[] byteArrayValue, final int byteOffset, final int byteLength) {
        // Check if we need to resize the array
        ensureCapacity(size + byteLength);
        
        if (byteArrayValue != null) {
            // Validate offset and length
            if (byteOffset < 0 || byteLength < 0 || byteOffset + byteLength > byteArrayValue.length) {
                throw new IndexOutOfBoundsException(""Invalid offset or length"");
            }
            
            // Copy bytes from input array
            System.arraycopy(byteArrayValue, byteOffset, data, size, byteLength);
        } else {
            // Fill with null bytes if input array is null
            Arrays.fill(data, size, size + byteLength, (byte) 0);
        }
        
        size += byteLength;
        return this;
    }

    private void ensureCapacity(int minCapacity) {
        if (minCapacity > data.length) {
            int newCapacity = Math.max(data.length * 2, minCapacity);
            data = Arrays.copyOf(data, newCapacity);
        }
    }

    // Getter for current size
    public int size() {
        return size;
    }

    // Getter for underlying array
    public byte[] getData() {
        return Arrays.copyOf(data, size);
    }
}",english,english,english,
636766f11a6d9265ec01764f,"import java.util.Collection;
import java.util.Collections;
import java.util.HashMap;
import java.util.Map;

public class BeanMap {
    private Map<String, Object> map;

    public BeanMap() {
        this.map = new HashMap<>();
    }

    /**
     * Restituisce i valori per il BeanMap.
     * @return valori per il BeanMap. La collezione restituita non è modificabile.
     */
    public Collection<Object> values() {
        return Collections.unmodifiableCollection(map.values());
    }
}",none,english,none,
636766f81a6d9265ec017758,"public class Type {
    private String name;
    private String description;
    private int id;

    @Override 
    public int hashCode() {
        final int prime = 31;
        int result = 1;
        result = prime * result + ((name == null) ? 0 : name.hashCode());
        result = prime * result + ((description == null) ? 0 : description.hashCode());
        result = prime * result + id;
        return result;
    }
}",none,english,none,
6367676c1a6d9265ec01820b,"package org.utils;

public class StringUtils {
    /**
     * Elimina qualsiasi carattere in una Stringa data.
     * @param inString la Stringa originale
     * @param charsToDelete un insieme di caratteri da eliminare. Ad esempio, ""az\n"" eliminerà le 'a', le 'z' e le nuove righe.
     * @return la Stringa risultante
     */
    public static String deleteAny(String inString, String charsToDelete) {
        if (inString == null || charsToDelete == null) {
            return inString;
        }
        
        StringBuilder sb = new StringBuilder(inString.length());
        for (int i = 0; i < inString.length(); i++) {
            char ch = inString.charAt(i);
            if (charsToDelete.indexOf(ch) == -1) {
                sb.append(ch);
            }
        }
        return sb.toString();
    }
}",none,english,none,
636766861a6d9265ec01755a,"import java.util.regex.Matcher;
import java.util.regex.Pattern;

public class UriMatcher {
    private final Pattern pattern;
    
    public UriMatcher(String template) {
        // Convert template to regex pattern
        String regex = template.replaceAll(""\\{[^}]+\\}"", ""([^/]+)"");
        this.pattern = Pattern.compile(regex);
    }

    /**
     * Confronta un URI con il modello.
     * @param uri l'uri da confrontare con il template.
     * @return il risultato della corrispondenza, altrimenti null se non si verifica alcuna corrispondenza.
     */
    public final MatchResult match(CharSequence uri) {
        if (uri == null) {
            return null;
        }

        Matcher matcher = pattern.matcher(uri);
        if (!matcher.matches()) {
            return null;
        }

        return matcher.toMatchResult();
    }
}",english,english,none,
636766f91a6d9265ec01777d,"public class HexConverter {
    /**
     * @param b Un carattere codificato in ASCII da 0-9, a-f, A-F
     * @return Il valore byte del carattere da 0 a 16.
     */
    public static byte convertHexDigit(byte b) {
        if (b >= '0' && b <= '9') {
            return (byte)(b - '0');
        }
        if (b >= 'a' && b <= 'f') {
            return (byte)(b - 'a' + 10);
        }
        if (b >= 'A' && b <= 'F') {
            return (byte)(b - 'A' + 10);
        }
        throw new IllegalArgumentException(""Invalid hex digit: "" + (char)b);
    }
}",none,english,english,
636766801a6d9265ec017477,"import java.io.InputStream;
import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

public class FileHandler {

    /**
     * Aggiungi i file specificati in ordine inverso.
     */
    private void addReverse(final InputStream[] files) {
        if (files == null || files.length == 0) {
            return;
        }

        List<InputStream> fileList = new ArrayList<>();
        
        // Add files to list
        for (InputStream file : files) {
            if (file != null) {
                fileList.add(file);
            }
        }

        // Reverse the list
        Collections.reverse(fileList);

        // Process files in reverse order
        for (InputStream file : fileList) {
            try {
                // Add file contents (implementation depends on specific requirements)
                processFile(file);
            } finally {
                try {
                    file.close();
                } catch (Exception e) {
                    // Handle close exception
                }
            }
        }
    }

    // Helper method to process individual files
    private void processFile(InputStream file) {
        // Implementation depends on specific requirements
        // Example: read file contents and add to collection/database etc.
    }
}",english,english,none,
636767de1a6d9265ec01871e,"import java.util.Objects;

public class ShardingValidator {
    /**
     * @param modelName nome del modello dell'entità
     * @throws IllegalStateException se gli indici della chiave di sharding non sono continui
     */
    private void check(String modelName) throws IllegalStateException {
        if (Objects.isNull(modelName) || modelName.trim().isEmpty()) {
            throw new IllegalStateException(""Model name cannot be null or empty"");
        }

        // Verify sharding key indices are continuous
        int[] indices = getShardingKeyIndices(modelName);
        if (indices != null && indices.length > 0) {
            for (int i = 0; i < indices.length - 1; i++) {
                if (indices[i + 1] - indices[i] != 1) {
                    throw new IllegalStateException(""Sharding key indices must be continuous for model: "" + modelName);
                }
            }
        }
    }

    // Helper method to get sharding key indices
    private int[] getShardingKeyIndices(String modelName) {
        // Implementation would depend on how sharding keys are stored/retrieved
        // This is just a placeholder
        return new int[]{0, 1, 2};
    }
}",english,english,english,
636766f81a6d9265ec01774b,"import java.io.IOException;
import java.io.InputStream;

public class ByteReader {
    private byte[] buffer;
    private int position;
    private int count;
    private InputStream input;
    private static final int BUFFER_SIZE = 8192;

    public ByteReader(InputStream input) {
        this.input = input;
        this.buffer = new byte[BUFFER_SIZE];
        this.position = 0;
        this.count = 0;
    }

    public byte readByte() throws IOException {
        if (position >= count) {
            count = input.read(buffer);
            if (count == -1) {
                throw new IOException(""End of stream reached"");
            }
            position = 0;
        }
        return buffer[position++];
    }
}",none,english,english,
636766851a6d9265ec017515,"import org.atmosphere.cpr.Action;
import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.AtmosphereResourceImpl;
import org.atmosphere.cpr.AtmosphereHandler;
import org.atmosphere.cpr.AtmosphereInterceptor;

public class AutoSuspendInterceptor implements AtmosphereInterceptor {

    @Override 
    public Action inspect(AtmosphereResource r) {
        if (r != null && r.transport() != null) {
            switch (r.transport()) {
                case WEBSOCKET:
                case STREAMING:
                case SSE:
                case LONG_POLLING:
                    r.suspend();
                    break;
                default:
                    break;
            }
        }
        return Action.CONTINUE;
    }

    @Override
    public void postInspect(AtmosphereResource r) {
        // No implementation needed
    }

    @Override
    public void destroy() {
        // No implementation needed
    }

    @Override
    public void configure(AtmosphereConfig config) {
        // No implementation needed
    }
}",english,english,none,
636767611a6d9265ec018106,"import java.util.Set;
import java.util.HashSet;

public class Graph<V,E> {
    
    private Set<Edge<V,E>> edges;
    
    /**
     * Calcola la somma dei pesi che entrano in un vertice
     * @param v il vertice 
     * @return la somma dei pesi che entrano in un vertice
     */
    public double vertexWeight(Set<V> v) {
        double sum = 0.0;
        
        for(Edge<V,E> edge : edges) {
            if(v.contains(edge.getDestination())) {
                sum += edge.getWeight();
            }
        }
        
        return sum;
    }
    
    // Edge class to represent weighted edges
    private class Edge<V,E> {
        private V source;
        private V destination;
        private double weight;
        private E data;
        
        public Edge(V source, V destination, double weight, E data) {
            this.source = source;
            this.destination = destination;
            this.weight = weight;
            this.data = data;
        }
        
        public V getSource() {
            return source;
        }
        
        public V getDestination() {
            return destination;
        }
        
        public double getWeight() {
            return weight;
        }
        
        public E getData() {
            return data;
        }
    }
}",english,english,none,
636767841a6d9265ec0183f2,"import java.util.Comparator;

public class ObjectComparator implements Comparator<Object> {
    
    /** 
     * @see Comparator 
     */
    public int compare(Object aObj1, Object aObj2) {
        if (aObj1 == null && aObj2 == null) {
            return 0;
        }
        if (aObj1 == null) {
            return -1; 
        }
        if (aObj2 == null) {
            return 1;
        }
        
        // Compare using toString() representation if objects are not null
        return aObj1.toString().compareTo(aObj2.toString());
    }
}",english,english,none,
636767861a6d9265ec01844c,"import java.util.ArrayList;
import java.util.List;
import org.apache.log4j.Appender;

public class Logger {
    private List<Appender> appenders;

    public Logger() {
        appenders = new ArrayList<>();
    }

    /**
     * Rimuove l'appender con il nome passato come parametro dalla lista degli appenders.
     */
    public void removeAppender(String name) {
        if (name == null) {
            return;
        }

        Appender toRemove = null;
        for (Appender appender : appenders) {
            if (name.equals(appender.getName())) {
                toRemove = appender;
                break;
            }
        }

        if (toRemove != null) {
            appenders.remove(toRemove);
            toRemove.close();
        }
    }
}",none,english,none,
636767781a6d9265ec018242,"import org.apache.log4j.Appender;
import org.apache.log4j.LoggingEvent;
import org.apache.log4j.spi.AppenderAttachable;
import java.util.Enumeration;

public class Logger implements AppenderAttachable {
    
    private final Vector<Appender> appenders = new Vector<Appender>();

    /**
     * Chiama il metodo <code>doAppend</code> su tutti gli appender collegati.
     */
    public int appendLoopOnAppenders(LoggingEvent event) {
        int size = 0;
        
        if(appenders != null && !appenders.isEmpty()) {
            size = appenders.size();
            Enumeration<Appender> enumeration = appenders.elements();
            while(enumeration.hasMoreElements()) {
                Appender appender = enumeration.nextElement();
                appender.doAppend(event);
            }
        }
        
        return size;
    }
}",none,english,none,
6367670c1a6d9265ec017a2a,"package org.apache.commons.lang3;

/**
 * Utility class for converting Integer arrays to primitive int arrays.
 */
public class ArrayUtils {

    /**
     * <p>Converte un array di oggetti Integer in primitivi.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * @param array  un array di <code>Integer</code>, può essere <code>null</code>
     * @return un array di <code>int</code>, <code>null</code> se l'array di input è nullo
     * @throws NullPointerException se il contenuto dell'array è <code>null</code>
     */
    public static int[] toPrimitive(final Integer[] array) {
        if (array == null) {
            return null;
        }
        
        final int[] result = new int[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i].intValue();
        }
        return result;
    }
}",none,english,none,
636767041a6d9265ec017911,"import java.util.HashSet;
import java.util.Set;

public class ObjectRegistry {
    // Set statico per tenere traccia degli oggetti registrati
    private static final Set<Object> registeredObjects = new HashSet<>();
    
    /**
     * <p> Registra l'oggetto fornito. Utilizzato dai metodi di riflessione per evitare loop infiniti. </p>
     * @param value L'oggetto da registrare.
     */
    static void register(Object value) {
        if (value != null) {
            registeredObjects.add(value);
        }
    }
}",italian,english,none,
636767511a6d9265ec017eb0,"public class Matrix {
    private int[][] matrix;
    private int rows;
    private int cols;

    /**
     * Ottiene il numero di voci diverse da zero in una riga.
     * @param row la riga
     * @return il numero di voci diverse da zero in una riga
     */
    public int nonZeros(int row) {
        if (row < 0 || row >= rows) {
            throw new IllegalArgumentException(""Invalid row index"");
        }

        int count = 0;
        for (int j = 0; j < cols; j++) {
            if (matrix[row][j] != 0) {
                count++;
            }
        }
        return count;
    }
}",none,english,english,
6367676c1a6d9265ec018223,"import java.util.Collection;

public class CollectionUtils {

    /**
     * Controlla se la Collection fornita contiene l'istanza dell'elemento dato.
     * <p>Imporre che l'istanza fornita sia presente, piuttosto che restituire <code>true</code> per un elemento uguale.
     * @param collection la Collection da controllare
     * @param element l'elemento da cercare
     * @return <code>true</code> se trovato, <code>false</code> altrimenti
     */
    public static boolean containsInstance(Collection collection, Object element) {
        if (collection == null || element == null) {
            return false;
        }
        
        for (Object obj : collection) {
            if (obj == element) { // Check reference equality, not equals()
                return true;
            }
        }
        return false;
    }
}",english,english,none,
636766fa1a6d9265ec01779d,"package org.apache.commons.lang3;

/**
 * Utility class for working with characters.
 */
public class CharUtils {

    /**
     * <p>Controlla se il carattere è un controllo ASCII a 7 bit.</p>
     * <pre>
     * CharUtils.isAsciiControl('a')  = false
     * CharUtils.isAsciiControl('A')  = false
     * CharUtils.isAsciiControl('3')  = false
     * CharUtils.isAsciiControl('-')  = false
     * CharUtils.isAsciiControl('\n') = true
     * CharUtils.isAsciiControl('&copy;') = false
     * </pre>
     * @param ch il carattere da controllare
     * @return true se è minore di 32 o uguale a 127
     */
    public static boolean isAsciiControl(final char ch) {
        return ch < 32 || ch == 127;
    }
}",english,english,none,
6367670b1a6d9265ec0179f2,"import java.util.Map;

public class CustomMap<K,V> implements Map<K,V> {

    private Entry<K,V>[] table;
    
    @Override 
    public boolean containsKey(final Object key) {
        if (key == null) {
            return false;
        }
        
        if (table == null || table.length == 0) {
            return false;
        }

        int hash = key.hashCode();
        int index = (hash & 0x7FFFFFFF) % table.length;
        
        for (Entry<K,V> entry = table[index]; entry != null; entry = entry.next) {
            if (entry.key.equals(key)) {
                return true;
            }
        }
        
        return false;
    }
    
    // Inner class for map entries
    private static class Entry<K,V> implements Map.Entry<K,V> {
        K key;
        V value; 
        Entry<K,V> next;
        
        Entry(K key, V value) {
            this.key = key;
            this.value = value;
        }
        
        public K getKey() { return key; }
        public V getValue() { return value; }
        public V setValue(V value) {
            V old = this.value;
            this.value = value;
            return old;
        }
    }
}",english,english,none,
636766fa1a6d9265ec017796,"package org.apache.commons.lang3;

/**
 * Utility class for boolean operations.
 */
public class BooleanUtils {

    /**
     * <p>Converte un array di booleani primitivi in oggetti.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * 
     * @param array  un array di <code>boolean</code>
     * @return un array di <code>Boolean</code>, <code>null</code> se l'array di input è null
     */
    public static Boolean[] toObject(final boolean[] array) {
        if (array == null) {
            return null;
        }
        
        final Boolean[] result = new Boolean[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Boolean.valueOf(array[i]);
        }
        return result;
    }
}",english,english,none,
636767aa1a6d9265ec01864a,"import java.util.Arrays;

public class ByteArrayConverter {
    private byte[] data;
    
    public ByteArrayConverter(byte[] input) {
        this.data = input;
    }
    
    /**
     * Copia i byte in un {@code byte[]}.
     */
    public byte[] toByteArray() {
        if (data == null) {
            return new byte[0];
        }
        return Arrays.copyOf(data, data.length);
    }
}",none,english,none,
636767561a6d9265ec017f7c,"import org.jgrapht.Graph;
import org.jgrapht.GraphPath;
import org.jgrapht.graph.GraphWalk;
import java.util.*;

public class TourConverter {

    protected <V,E> GraphPath<V,E> edgeSetToTour(Set<E> tour, Graph<V,E> graph) {
        if (tour == null || tour.isEmpty() || graph == null) {
            return null;
        }

        // Create lists to store vertices and edges of the path
        List<V> vertexList = new ArrayList<>();
        List<E> edgeList = new ArrayList<>();
        
        // Get first edge and its vertices
        E firstEdge = tour.iterator().next();
        V startVertex = graph.getEdgeSource(firstEdge);
        V currentVertex = graph.getEdgeTarget(firstEdge);
        
        // Add first vertex and edge
        vertexList.add(startVertex);
        edgeList.add(firstEdge);
        
        // Remove first edge from set
        Set<E> remainingEdges = new HashSet<>(tour);
        remainingEdges.remove(firstEdge);
        
        // Build path by connecting edges
        while (!remainingEdges.isEmpty()) {
            vertexList.add(currentVertex);
            
            // Find next edge that connects to current vertex
            E nextEdge = null;
            for (E edge : remainingEdges) {
                if (graph.getEdgeSource(edge).equals(currentVertex)) {
                    nextEdge = edge;
                    currentVertex = graph.getEdgeTarget(edge);
                    break;
                } else if (graph.getEdgeTarget(edge).equals(currentVertex)) {
                    nextEdge = edge;
                    currentVertex = graph.getEdgeSource(edge);
                    break;
                }
            }
            
            if (nextEdge == null) {
                throw new IllegalArgumentException(""Invalid tour: edges do not form a continuous path"");
            }
            
            edgeList.add(nextEdge);
            remainingEdges.remove(nextEdge);
        }
        
        // Add final vertex to complete the path
        vertexList.add(currentVertex);
        
        // Calculate total weight of path
        double weight = 0.0;
        for (E edge : edgeList) {
            weight += graph.getEdgeWeight(edge);
        }
        
        return new GraphWalk<>(graph, vertexList, weight);
    }
}",english,english,english,
6367670a1a6d9265ec0179f1,"package org.apache.commons.lang3;

/**
 * Utility class for converting primitive short arrays to Short object arrays.
 */
public class ShortUtils {

    /**
     * <p>Converte un array di short primitivi in oggetti.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * 
     * @param array  un array di <code>short</code>
     * @return un array di <code>Short</code>, <code>null</code> se l'array di input è nullo
     */
    public static Short[] toObject(final short[] array) {
        if (array == null) {
            return null;
        }
        
        final Short[] result = new Short[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Short.valueOf(array[i]);
        }
        return result;
    }
}",english,english,none,
